name,artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,sentiment_score,dominant_topic
Awkward Conversations,front bottoms,0.582995951417004,0.376,0.7473398234095541,0.1235721703011422,0.3674698795180723,0.0,0.0780561122244488,0.5116044399596367,0.6202695686656066,-0.0794999999999999,4
As We Go - Edit,dj jazzy jeff fresh prince,0.9271255060728746,0.3929999999999999,0.5043392951475361,0.2834890965732087,0.0524096385542168,0.0,0.1462925851703406,0.7709384460141271,0.4011397595385363,0.0738211193568336,7
Train Wreck - Acoustic,james arthur,0.5354251012145749,0.364,0.7449500666616355,0.0395638629283489,0.751004016064257,0.0,0.0914829659318637,0.3874873864783047,0.3067048766827601,-0.1888888888888889,7
Love Don't Live Here Anymore,jimmy nail,0.6062753036437247,0.4429999999999999,0.6717228888385782,0.0311526479750778,0.3363453815261044,0.000463,0.0901803607214428,0.3491422805247224,0.3539264062008151,0.2366391184573003,5
Way Up High,peter cottontale thirdstory alan parsons tom brooks,0.2550607287449393,0.303,0.656000804970694,0.054828660436137,0.9086345381526104,0.391,0.3667334669338677,0.2270433905146316,0.7333584069530238,0.0673684210526315,3
It Ain't Over Yet,allman brothers band,0.4372469635627531,0.628,0.6005584484189872,0.0328141225337487,0.286144578313253,0.0019,0.2945891783567134,0.720484359233098,0.691680327701308,-0.0454545454545454,9
Tennessee Whiskey,david allan coe,0.6973684210526315,0.422,0.6778356350464116,0.0283489096573208,0.3353413654618474,0.0,0.06312625250501,0.5529767911200808,0.4307538847076811,0.3218518518518518,0
Pointless Nostalgic,jamie cullum geoff gascoyne sebastian de krom,0.4605263157894737,0.191,0.5566875455940432,0.0377985462097611,0.3052208835341365,1.59e-06,0.0982965931863727,0.17255297679112,0.6219824784455447,-0.2157894736842105,0
Where the West Wind Blows,green river ordinance,0.6417004048582996,0.499,0.7760923703871406,0.0326064382139148,0.2650602409638554,0.0,0.0922845691382765,0.3521695257315842,0.5925523173339111,-0.0328124999999999,3
Red Right Hand,iggy pop jarvis cocker,0.5182186234817814,0.87,0.8075365381229089,0.0310488058151609,0.06214859437751,0.000154,0.1042084168336673,0.3319878910191724,0.3643387718559521,0.074531408308004,3
The Word - Mellotron Mix,moody blues,0.3643724696356275,0.259,0.390285009936357,0.1037383177570093,0.9146586345381528,1.04e-05,0.1643286573146292,0.4873864783047426,0.3162996243045136,0.3625,2
Deep Water,jewel,0.2965587044534413,0.355,0.7250018866500642,0.0404984423676012,0.4959839357429719,4.28e-05,0.044188376753507,0.1947527749747729,0.7359788727500174,0.3410714285714286,6
Narcolepsy,ben folds five,0.3724696356275304,0.524,0.7354665056725279,0.047871235721703,0.0383534136546184,0.0211,0.3026052104208416,0.1614530776992936,0.4796678835548397,-0.2630208333333334,4
Dad,jimmy white,0.6801619433198381,0.3389999999999999,0.7192161597866827,0.0356178608515057,0.3734939759036146,0.0,0.0899799599198396,0.1624621594349142,0.5722018044829996,0.1402646595828414,5
Currency (feat. Stonebwoy),sarkodie,0.7672064777327935,0.787,0.8431061806656102,0.0554517133956386,0.0989959839357429,1.03e-06,0.127254509018036,0.6760847628657921,0.5843679608197438,0.2566666666666666,1
Dirty Old Town,dubliners,0.5303643724696356,0.38,0.7458053480240485,0.0293873312564901,0.782128514056225,2.07e-06,0.2024048096192384,0.3027245206861755,0.4748194086168765,-0.1329545454545454,3
Missing,everything,0.6852226720647774,0.484,0.684728196614092,0.0336448598130841,0.0773092369477911,4.75e-05,0.1352705410821643,0.7033299697275479,0.5050181306798903,0.0402097902097902,0
Dressing Down,heavy blinkers,0.6285425101214575,0.599,0.7971222297688225,0.0300103842159916,0.7148594377510041,0.0,0.1072144288577154,0.7426841574167508,0.5212478486425497,0.2210052910052909,3
An Nochd Is Trom Tha Mo Cheum,mary jane lamond,0.2935222672064777,0.3989999999999999,0.6347445475813146,0.0468328141225337,0.856425702811245,0.00329,0.1102204408817635,0.2512613521695257,0.8331527760176279,0.0,1
Stars,juna,0.3491902834008097,0.246,0.6796216637738033,0.0355140186915887,0.6646586345381527,1.36e-06,0.1603206412825651,0.355196770938446,0.3648579593071505,0.0271428571428571,5
In the Grand Scheme of Things (Pascal's Wager),different light,0.4696356275303643,0.654,0.8092219455135461,0.030944963655244,0.0027510040160642,0.0535,0.5911823647294588,0.1826437941473259,0.5637558101981498,0.1954545454545454,2
Livin' In the Fridge,weird al yankovic,0.5566801619433199,0.8640000000000001,0.7743314969939376,0.0387331256490134,0.0097991967871485,0.000261,0.1813627254509018,0.4883955600403632,0.3535053329136228,-0.1109375,4
Pretty,cranberries,0.6619433198380567,0.243,0.5621462531129726,0.0262720664589823,0.3443775100401607,0.000148,0.1422845691382765,0.6811301715438951,0.3968063839616046,0.25,5
Channel Z,b52s,0.6690283400809717,0.803,0.7983799964782532,0.0314641744548286,0.0014759036144578,0.000202,0.0218436873747494,0.7719475277497477,0.5371873122033579,0.3670731707317073,5
What Did You Learn In School Today?,pete seeger,0.7267206477732793,0.389,0.609387970719191,0.0636552440290758,0.9377510040160644,2.02e-05,0.1432865731462925,0.9091826437941471,0.5005416719471164,0.0512698412698412,3
Lying Through Their Teeth,krooked kings,0.4473684210526316,0.748,0.7633889266218902,0.0414330218068535,0.0071887550200803,1.55e-05,0.1162324649298597,0.2754793138244198,0.8447179830998353,0.069047619047619,0
Wasteland,semblant,0.3299595141700405,0.976,0.8609916232737151,0.1214953271028036,6.546184738955824e-05,0.0156,0.7545090180360721,0.136226034308779,0.6539881363623355,-0.45,5
Is This Thing Loaded?,northstar,0.3248987854251012,0.888,0.8022539179432999,0.0734164070612668,0.0036144578313253,0.00452,0.081563126252505,0.5116044399596367,0.7282278537935433,0.1066666666666666,0
Hully Gully Baby,dovells,0.7449392712550608,0.699,0.7718662742434533,0.0439252336448598,0.4277108433734939,0.0,0.2394789579158316,0.9636730575176587,0.5132351919153929,0.3607142857142857,3
White Ship,solitude aeturnus,0.2935222672064777,0.7809999999999999,0.6223932784947048,0.0647975077881619,3.674698795180723e-06,0.795,0.1743486973947895,0.5247225025227044,0.4934202188763475,0.1679487179487179,2
The Rumor - Remastered 2000,band todd rundgren,0.5840080971659919,0.564,0.7029658139008377,0.0377985462097611,0.1867469879518072,0.000227,0.312625250501002,0.5095862764883955,0.5251397104814544,0.1832194121667806,3
Falling Down,cypress hill,0.7004048582995951,0.75,0.8067567227630619,0.2731048805815161,0.1044176706827309,0.535,0.2284569138276553,0.1987891019172553,0.589069264511698,-0.0377777777777777,8
The Monkey - Remastered,dave bartholomew,0.9220647773279352,0.605,0.717178577717405,0.0592938733125648,0.3805220883534136,0.0,0.0997995991983967,0.8163471241170535,0.5032479876376154,-0.0168367346938775,3
Drab Moon,katatonia,0.5050607287449392,0.803,0.7362463210323749,0.0320872274143302,0.0009216867469879,0.0305,0.1062124248496993,0.4702320887991927,0.6336539758720918,0.0551239669421487,6
My Life Story,mxpx,0.3684210526315789,0.981,0.8522124116418887,0.0817237798546209,0.0031726907630522,0.0,0.1523046092184368,0.4409687184661957,0.7591501678161015,-0.1124999999999999,0
Animal,chase holfelder,0.3896761133603239,0.377,0.7643699846552461,0.0402907580477673,0.1001004016064257,0.0,0.1553106212424849,0.4016145307769929,0.4689857039486863,-0.2228835978835978,9
Losing - Just Kiddin Remix,becky hilljust kiddin,0.7469635627530364,0.617,0.7393655824717631,0.0391484942886812,0.000152610441767,0.129,0.0652304609218436,0.6296670030272452,0.4906403175628441,0.0115575396825396,4
Tougher Than Nails,joe diffie,0.5435222672064778,0.833,0.8490176841999346,0.0348909657320872,0.0619477911646586,0.0,0.3266533066132264,0.7971745711402624,0.637966910998189,-0.107051282051282,7
You Give Love A Bad Name,bon jovi,0.5475708502024292,0.96,0.8748773677458305,0.0524402907580477,0.0665662650602409,2.25e-06,0.344689378757515,0.8193743693239153,0.5020297367678742,-0.1019230769230769,6
Audi II,smokepurpp,0.8137651821862348,0.666,0.7978517344602922,0.5285565939771547,0.0579317269076305,0.0,0.1062124248496993,0.5378405650857719,0.57204236896649,-0.1826923076923076,7
Closer to the Light,bruce cockburn,0.5425101214574899,0.2189999999999999,0.4911830553668905,0.0311526479750778,0.3413654618473896,0.0362,0.1232464929859719,0.3087790110998991,0.5869516338052352,0.2333333333333333,0
Do Everything,steven curtis chapman,0.6234817813765182,0.936,0.8241642140215832,0.0368639667705088,0.0128514056224899,0.0,0.0874749498997995,0.7951564076690212,0.4150270018355525,-0.03671875,3
Christmas Medley - (Karaoke Version),pokémon,0.464574898785425,0.49,0.7180590144140065,0.0347871235721703,0.1204819277108433,0.8959999999999999,0.1392785571142284,0.3743693239152371,0.4089439236671804,0.3137373737373737,3
Wu-Renegades,killarmy,0.6325910931174089,0.583,0.7627600432671748,0.3094496365524403,0.745983935742972,0.0,0.3897795591182364,0.6488395560040363,0.3710882087215316,0.116532738095238,7
Family and Loyalty,gang starr j cole,0.5384615384615385,0.7709999999999999,0.853042537670113,0.3634475597092419,0.1656626506024096,0.0,0.1122244488977954,0.7073662966700301,0.737225740250927,0.1024262360446571,7
Paint By Numbers,hybrid minds,0.5728744939271254,0.85,0.8157371770683973,0.0427829698857736,0.0202811244979919,0.00166,0.1402805611222445,0.08284561049445,0.3557251658742585,-0.0533333333333333,9
The Medusa Stare,misery index,0.3734817813765182,0.98,0.8712298442884814,0.1131879543094496,0.0001656626506024,2.24e-05,0.0669338677354709,0.277497477295661,0.4147898926058713,0.0400441919191919,2
Alchemy And You,cold cave,0.3937246963562753,0.982,0.9130883203783362,0.0808930425752855,0.0006124497991967,0.477,0.3867735470941883,0.5610494450050454,0.6133320796523488,0.0511111111111111,5
Happy Good Morning Blues,bruce cockburn,0.5263157894736842,0.201,0.6067466606293865,0.0345794392523364,0.9447791164658634,0.0365,0.1122244488977955,0.5872855701311805,0.7135229934631439,0.41875,9
World Is Mine,audiotriczvillain,0.5607287449392713,0.869,0.8290443488541746,0.0489096573208722,0.0092871485943775,0.000492,0.3567134268537074,0.0996972754793138,0.613810386201878,-0.1388888888888889,8
Smoke To Get Sober.,phony ppl,0.6508097165991903,0.806,0.7218071592081101,0.0984423676012461,0.3995983935742972,0.0312,0.1663326653306613,0.350151362260343,0.7109761132891547,0.105248171368861,5
TURN IT UP,cochise,0.5688259109311742,0.711,0.8236359520036224,0.3219106957424714,0.0164658634538152,0.0,0.18937875751503,0.2280524722502522,0.6542538622231852,0.203125,7
First Date,khantrast,0.8218623481781377,0.827,0.7105627248257993,0.0522326064382139,0.0209839357429718,0.0,0.0746492985971943,0.2855701311806256,0.498943228691852,0.1119063652396985,7
Shadows,orbital,0.6275303643724697,0.784,0.7295046914698262,0.0391484942886812,0.0745983935742971,0.918,0.158316633266533,0.5438950554994955,0.5642709095591812,0.0,1
Welcome to My World,jim reeves,0.3451417004048583,0.252,0.5749754735491661,0.0299065420560747,0.7279116465863454,0.0594,0.2875751503006011,0.4026236125126135,0.3313724127499357,0.2875,9
2 Blonde Braids,mount eerie,0.374493927125506,0.479,0.6609312504716625,0.1048805815160954,0.4688755020080322,0.1969999999999999,0.1152304609218436,0.1331987891019172,0.5834685809830221,0.1386363636363636,3
What A Wonderful World,louis armstrong,0.3380566801619433,0.381,0.6944130002767086,0.0329179646936656,0.7429718875502008,3.63e-06,0.1332665330661322,0.1927346115035317,0.4380633899261282,0.3428571428571429,3
Bloody Mary,tyla,0.6376518218623481,0.552,0.774432118330692,0.0328141225337487,0.607429718875502,0.0,0.3226452905811623,0.6165489404641775,0.4613573276972197,-0.3272727272727272,6
Ivory - Please,joe bel,0.5789473684210525,0.321,0.6339898875556562,0.0431983385254413,0.8172690763052208,0.00247,0.1162324649298597,0.508577194752775,0.3331507319725443,0.0,4
This Is London,akala,0.7742914979757085,0.6990000000000001,0.8416220159484818,0.2481827622014537,0.0498995983935743,0.0,0.3106212424849699,0.7951564076690211,0.3844562635673493,-0.0929500168861871,7
Curse Reversed,result,0.5890688259109312,0.838,0.7837144366462908,0.5337487019730011,0.1626506024096385,0.0,0.0538076152304609,0.2744702320887992,0.5994121326339974,0.021875,2
That's The Way Love Goes,hannah georgas,0.388663967611336,0.572,0.7314164968681609,0.085877466251298,0.3032128514056225,0.0054,0.1082164328657314,0.3178607467204843,0.3922399872451587,0.2837662337662338,6
Redemption 2.0 - Radio Version,rmb,0.5769230769230769,0.843,0.7817020099112016,0.1090342679127725,0.1014056224899598,0.153,0.313627254509018,0.7961654894046418,0.5928262193750946,0.4,2
The Last Wall of the Castle,jefferson airplane,0.4706477732793522,0.585,0.6538122908962846,0.0554517133956386,0.1054216867469879,0.00252,0.0992985971943887,0.4581231079717456,0.5589972732438587,0.078125,0
God Approved Insurance Plan,fireworks,0.1811740890688259,0.946,0.8616959726309964,0.1557632398753894,0.0013554216867469,0.0196,0.2995991983967935,0.4096871846619576,0.6471610257835847,0.2333333333333333,0
Superfabulous - Toksin's Rawshaker Mix,bt,0.6791497975708503,0.932,0.8055995773903857,0.1100726895119418,0.005933734939759,0.117,0.1172344689378757,0.5418768920282543,0.5559802627006741,0.1706521739130435,9
Afraid of Love,donnalyn bartolome,0.6072874493927125,0.52,0.7107639674993083,0.059086188992731,0.0059939759036144,0.0,0.0763527054108216,0.6619576185671038,0.6537919080343239,-0.38,4
小情趣,jay fung,0.7196356275303644,0.796,0.7732246622896385,0.0825545171339563,0.097289156626506,0.0,0.3837675350701402,0.8163471241170535,0.4620972720174316,0.4407407407407407,6
Please Come Home For Christmas,aaron neville,0.4757085020242915,0.435,0.6857847206500138,0.0295950155763239,0.6114457831325302,0.00213,0.1863727454909819,0.5701311806256306,0.7498620269568665,0.1648484848484848,3
This Storm,brian free assurance,0.6214574898785425,0.837,0.8083415088169447,0.0330218068535825,0.3835341365461848,0.0,0.1673346693386773,0.7295660948536831,0.3843581494033433,-0.0916666666666666,2
Struck By A Vehicle,dane cook,0.5293522267206477,0.964,0.7892737655019747,0.8639667705088265,0.7088353413654619,0.0,0.940881763527054,0.3683148335015136,0.3252402774995606,0.3012681762681762,3
Foolish,gareth gates,0.7378542510121459,0.852,0.8399366085578447,0.0536863966770508,0.0356425702811245,0.0,0.1472945891783567,0.905146316851665,0.5110030946842564,0.0966857448107448,4
Right Now,trevor jackson,0.3947368421052631,0.532,0.7546348703242522,0.0707165109034267,0.4166666666666667,0.0,0.1082164328657314,0.1796165489404641,0.6079562410828534,0.2947124304267161,4
Do You Want War,millencolin,0.5495951417004049,0.944,0.843508666012628,0.0552440290758047,0.0007921686746987,0.0,0.1072144288577154,0.7315842583249242,0.5190688965835831,0.3772727272727273,5
Suffer,hurts,0.5141700404858299,0.602,0.7718411189092648,0.0433021806853582,0.0197791164658634,0.0129,0.1242484969939879,0.3097880928355196,0.7358153491433408,-0.2384615384615384,8
Permanently Lonely,willie nelson,0.4676113360323887,0.146,0.6510955148039141,0.0296988577362409,0.8634538152610443,0.000265,0.1242484969939879,0.1967709384460141,0.3390375818129044,-0.0416666666666666,5
Like Caesar Needs a Brutus,anita lane,0.6214574898785425,0.627,0.7129021709053405,0.0419522326064382,0.1255020080321285,0.6,0.2625250501002004,0.6791120080726539,0.3095174827175988,0.5,6
Arms Of A Stranger,12 stones,0.3623481781376518,0.911,0.8824491233366035,0.0591900311526479,0.0099799196787148,0.0,0.1152304609218436,0.3158425832492432,0.6931234235302294,0.1027777777777777,0
Mr. Big Stuff,precious metal,0.478744939271255,0.6990000000000001,0.5603350690513924,0.0538940809968847,0.0265060240963855,1.1e-06,0.0368737474949899,0.5923309788092836,0.387906611668227,0.2004761904761905,1
Go To The Mirror,smithereens,0.521255060728745,0.838,0.8153346917213795,0.0447559709241952,0.0006616465863453,0.0,0.1072144288577154,0.6044399596367306,0.466643228283043,0.1232142857142857,5
Corner Soul - Remastered,clash,0.6720647773279352,0.664,0.7594395391542776,0.0289719626168224,0.1154618473895582,0.0,0.4418837675350701,0.8577194752774974,0.555595982224984,-0.140625,8
Hiss,blaqk audio,0.4807692307692307,0.983,0.9165094458279878,0.1401869158878504,0.0009508032128514,8.64e-05,0.157314629258517,0.4994954591321897,0.4143074979661751,0.1545454545454545,8
If I Had a Hammer,trini lopez,0.4736842105263158,0.933,0.7241969159560285,0.0884735202492211,0.6255020080321285,0.0,0.9539078156312624,0.8748738647830474,0.3495521497222142,0.5,3
Life After You,gavin mikhail,0.4807692307692307,0.248,0.7577289764294519,0.0373831775700934,0.9367469879518072,1.55e-06,0.1312625250501002,0.3440968718466196,0.4727590111727504,0.2554494278331487,0
Zanzibar - Remaster 2005,hoodoo gurus,0.5414979757085021,0.769,0.8676829421678867,0.0272066458982346,0.2710843373493976,0.00103,0.220440881763527,0.6730575176589304,0.4444203701356837,0.0966666666666666,0
2021,g cook,0.5951417004048583,0.545,0.6694085980932256,0.0692627206645898,0.1194779116465863,0.0,0.2665330661322645,0.2219979818365287,0.5725983492291906,0.0,0
You Know How to Love Me - Edit,phyllis hyman,0.8380566801619432,0.755,0.7666339647322215,0.0439252336448598,0.2911646586345381,0.000176,0.1402805611222445,0.975782038345106,0.4738709716981518,0.4307539682539683,6
"Layla - Live at Staples Center, Los Angeles, CA, 8/18 - 19/2001",eric clapton,0.4574898785425101,0.811,0.8019017432646592,0.0389408099688473,0.0484939759036144,0.0787,0.934869739478958,0.2179616548940464,0.4534959303062388,0.0928571428571428,5
Why,andrew bird,0.72165991902834,0.419,0.7008276104948055,0.0345794392523364,0.0535140562248996,0.0271,0.1723446893787575,0.450050454086781,0.3986909935285533,0.4499999999999999,5
Thrill Me,soundtrack lives,0.5850202429149797,0.831,0.7874877367745831,0.0514018691588785,0.0709839357429718,0.0,0.5591182364729459,0.8345105953582239,0.500419029242109,-0.0396969696969696,6
Said & Done,skylit drive,0.451417004048583,0.923,0.897819032525847,0.0523364485981308,8.152610441767068e-05,0.0,0.1933867735470941,0.6316851664984864,0.4904972344070021,0.02,4
Chasing Me Down (feat. Tye Tribbett),israel new breed,0.5495951417004049,0.965,0.9122330390159232,0.1349948078920041,0.0436746987951807,0.0,0.942885771543086,0.4268415741675075,0.6540739862558409,0.369047619047619,2
Thunderstorm - Now Mix,promo,0.3269230769230769,0.953,0.8548537217316932,0.22533748701973,0.2329317269076305,0.0612,0.3517034068136272,0.0558022199798183,0.7643870113199218,0.55,8
My Winding Wheel,ryan adams,0.5030364372469636,0.219,0.6249842779161321,0.0332294911734164,0.0088755020080321,2.41e-05,0.0977955911823647,0.2330978809283552,0.3846197871740259,0.2628246753246753,3
Myxomatosis,flux pink indians,0.4767206477732793,0.94,0.6576862123613312,0.0412253374870197,0.0002550200803212,0.0071099999999999,0.0884769539078156,0.7346115035317861,0.6738153736718818,-0.1444555444555444,5
Cloudline,joseph,0.5242914979757085,0.628,0.8052977133801222,0.0256490134994807,0.5552208835341366,0.0311,0.1352705410821643,0.2896064581231079,0.3193656919297012,-0.2177777777777777,9
This Is How I Disappear,chemical romance,0.2449392712550607,0.983,0.8816189973083792,0.1100726895119418,5.100401606425703e-05,4.429999999999999e-05,0.3036072144288577,0.3037336024217961,0.6678549382085173,0.1162878787878787,2
A Song for You,donny hathaway,0.3188259109311741,0.109,0.4525947727215555,0.0407061266874351,0.8835341365461847,1.0800000000000003e-05,0.282565130260521,0.0799192734611503,0.342839505668137,0.3791666666666667,0
That's So Us,allie x,0.7155870445344129,0.63,0.7843684753351948,0.0346832814122533,0.0498995983935743,3.15e-06,0.1162324649298597,0.7336024217961654,0.392468920294506,-0.1864739229024943,7
Self-Sufficiency By Timothy Brindle,shai linne,0.48582995951417,0.674,0.7091288707770482,0.3800623052959501,0.107429718875502,0.0,0.1222444889779559,0.1644803229061553,0.731142662082555,0.1446103896103896,2
International Feel - 2015 Remaster,todd rundgren,0.1923076923076923,0.756,0.7141599376147711,0.0673935617860851,0.0586345381526104,0.022,0.1663326653306613,0.5287588294651867,0.3428354175779701,0.225,5
Marqus Clae,marqus clae,0.8866396761133603,0.79,0.8140517696777602,0.2637590861889927,0.9046184738955824,0.0,0.1462925851703406,0.8375378405650857,0.3861201162652843,-0.0839026915113871,7
Dream (feat. Queen Naija),lucky daye,0.6072874493927125,0.626,0.7751616230221618,0.0836967808930425,0.5140562248995985,5.55e-05,0.1362725450901803,0.4641775983854692,0.3351375437936659,0.1560869565217391,9
Toxic - Blue Sky Alive Remix,mari chrome,0.7722672064777328,0.946,0.7791361658239631,0.0399792315680166,0.0077309236947791,0.178,0.0964929859719438,0.6892028254288597,0.5396524305740088,-0.1578817733990147,2
How Can I Forget - Ryan Riback Remix,mkto ryan riback,0.7277327935222672,0.718,0.7807964178804115,0.0509865005192107,0.0382530120481927,0.0,0.0783567134268537,0.6538849646821393,0.4824477848683431,-0.1161375661375661,0
Silverado,dreamgirl,0.5344129554655871,0.612,0.6968530676930043,0.0298026998961578,0.0213855421686747,0.0503,0.3286573146292585,0.8617558022199797,0.487504752404819,0.1333333333333333,5
"Hey, Soul Sister",various artists,0.6730769230769231,0.831,0.7417050285513043,0.0401869158878504,0.2068273092369477,0.0,0.0869739478957915,0.7658930373360242,0.3966060675434257,0.1810924369747898,5
Cocoon,bernard butler,0.1963562753036436,0.667,0.7985309284833849,0.0356178608515057,0.0892570281124498,0.0,0.1693386773547093,0.3895055499495459,0.7535004272054225,0.1633333333333333,0
People First,napoleon legend,0.5131578947368421,0.8959999999999999,0.7906824642165371,0.2876427829698856,0.3905622489959839,9.68e-06,0.1102204408817635,0.8314833501513623,0.3465024344576944,0.0827947845804988,2
Obsession,nightland,0.4271255060728745,0.978,0.8365154831081931,0.0806853582554517,8.463855421686748e-06,0.00199,0.3567134268537074,0.2300706357214934,0.572483882704517,-0.0375,2
Anything For You - Remastered Version,mr big,0.5050607287449392,0.672,0.7759414383820089,0.0284527518172378,0.0137550200803212,0.0,0.070941883767535,0.2896064581231079,0.5895598353317281,0.0638888888888889,5
Blicky,comethazine,0.8765182186234818,0.723,0.7922169396020426,0.1962616822429906,0.0050903614457831,4.27e-06,0.3176352705410821,0.8355196770938446,0.5527833761901453,-0.2189285714285714,7
May You Live Forever,stray path,0.415991902834008,0.986,0.9075289915226524,0.1142263759086189,0.0001817269076305,2.62e-06,0.2064128256513025,0.2028254288597376,0.3695878796302732,0.0555059523809524,8
As Time Goes By,bob dylan,0.395748987854251,0.238,0.6640002012426736,0.0323987538940809,0.9427710843373494,4.21e-06,0.1182364729458917,0.0841574167507568,0.5274045124339263,0.3045454545454545,2
Superposition - Reprise,young giant,0.6619433198380567,0.601,0.722461197897014,0.0356178608515057,0.1475903614457831,0.00527,0.0932865731462925,0.3572149344096871,0.6947913643183314,-0.2666666666666666,5
Blinking Lights,subseven,0.3552631578947368,0.97,0.8424772973108947,0.0721703011422637,0.0003664658634538,0.000178,0.3597194388777555,0.5176589303733602,0.6744735561887554,0.12,8
Never Again (Will I Knock On Your Door),hank williams,0.5991902834008097,0.267,0.6763514703292833,0.0285565939771547,0.8333333333333334,0.0203,0.1482965931863727,0.7214934409687184,0.3338334430304195,0.1708333333333333,0
The Great Awakening,leeland,0.4240890688259109,0.699,0.8333459110004277,0.0367601246105919,0.2911646586345381,0.0,0.1382765531062124,0.4106962663975781,0.3749146611177656,0.2344827586206896,2
Comforter II - Live Acoustic,ben potter,0.2054655870445344,0.223,0.6157774256030992,0.0345794392523364,0.8865461847389559,2.25e-05,0.1402805611222445,0.213925327951564,0.3198194699382289,-0.1555555555555555,0
The Old Rugged Cross (feat.The Isaacs),paul brandt,0.2145748987854251,0.307,0.6998968631298267,0.0361370716510903,0.608433734939759,0.0,0.1052104208416833,0.1664984863773965,0.2781413906865129,0.0685185185185185,2
Pure Evil,iced earth,0.3562753036437247,0.823,0.6103941840867355,0.2564901349948079,0.0007218875502008,0.0725,0.5911823647294588,0.5075681130171543,0.4557525560783769,-0.0829931972789115,2
Somebody Super Like You (Beef Constuction Song),undead harold oblong,0.4058704453441296,0.913,0.8365657937765704,0.085877466251298,0.2068273092369477,0.000673,0.1322645290581162,0.277497477295661,0.5994448373553327,0.3990196078431372,2
Pisces,rebecka reinhard,0.590080971659919,0.113,0.5894397907076195,0.0330218068535825,0.893574297188755,0.0,0.1192384769539078,0.1392532795156407,0.2079529706107198,0.1242857142857143,0
Long Cool Woman (In A Black Dress),hollies,0.7398785425101214,0.946,0.8481624028375216,0.0882658359293873,0.3514056224899598,0.000286,0.3356713426853707,0.6871846619576186,0.5672797439220321,0.0276190476190476,3
One Away,jane macgizmo,0.5323886639676113,0.674,0.7859029507207003,0.2959501557632398,0.0300200803212851,5.29e-05,0.0698396793587174,0.8577194752774974,0.6630841369837254,0.1629523809523809,1
All The Way Around,marvin gaye,0.5708502024291497,0.679,0.7307121475108797,0.035098650051921,0.4447791164658635,0.00311,0.2484969939879759,0.900100908173562,0.3484483653771468,0.2675925925925926,6
Upside-Down,tengo,0.3481781376518218,0.754,0.7110658315095716,0.0376947040498442,0.0008765060240963,0.8909999999999999,0.1813627254509018,0.5943491422805247,0.6472468756770899,0.1047619047619047,5
Up There Down Here,jake owen,0.5232793522267206,0.901,0.8607149145976405,0.0404984423676012,0.2349397590361446,0.0,0.3176352705410821,0.5721493440968718,0.6133484320130165,-0.1569291819291819,3
Reality Check,swae lee,0.5455465587044535,0.416,0.668729404070133,0.0602284527518172,0.1937751004016064,0.0,0.188376753507014,0.081130171543895,0.4904890582266683,0.1797297297297297,7
Black July,joshua james,0.5101214574898786,0.805,0.7704072648605137,0.0521287642782969,0.0045682730923694,0.000235,0.1853707414829659,0.5136226034308778,0.3683573644900312,0.3615384615384615,3
That’s God,jo messina,0.5192307692307693,0.45,0.7862299700651523,0.0328141225337487,0.5953815261044176,0.0,0.1613226452905811,0.1675075681130171,0.5217833884544157,0.1068080357142857,5
My Triumph,ketzer,0.1366396761133603,0.969,0.7837144366462908,0.4267912772585669,0.0050200803212851,0.0001159999999999,0.1412825651302605,0.0383451059535822,0.3734388605675087,0.0785353535353535,2
Homeland,meadows end,0.4574898785425101,0.958,0.8222524086232486,0.0909657320872274,6.415662650602409e-05,0.499,0.2004008016032064,0.3985872855701312,0.414855302048542,-0.16875,8
King of the Trap,thisl,0.7763157894736842,0.705,0.8206424672351772,0.0781931464174454,0.1546184738955823,0.0,0.2985971943887775,0.6730575176589304,0.5517286489270808,-0.0375,2
Barstool,string cheese incident,0.5819838056680161,0.702,0.6237768218750785,0.0641744548286604,0.5411646586345382,0.00161,0.7915831663326652,0.6559031281533805,0.4211509609055938,-0.2090422077922077,0
Exciting (feat. Webbie),boosie badazz,0.8421052631578947,0.749,0.8377229391492466,0.1246105919003115,0.0044979919678714,0.0,0.1523046092184368,0.554994954591322,0.6543397121166905,0.06732782369146,7
"The Siren (Bonus Track - Summer Breeze Open Air 2011, Germany) [Live]",tarja,0.4180161943319838,0.889,0.7923930269413629,0.0582554517133956,0.0001546184738955,0.391,0.9599198396793586,0.160443995963673,0.4990372547656911,0.4,9
Angel Of Death - Remastered,epica,0.2327935222672064,0.165,0.5040877418056499,0.0387331256490134,0.4106425702811245,0.911,0.088376753507014,0.0628657921291624,0.5251519747519552,-0.2249999999999999,8
Forever Young - Radio Version,mark k,0.5819838056680161,0.936,0.8108067315674289,0.035202492211838,0.0156626506024096,0.000465,0.3527054108216432,0.4349142280524722,0.6132952868408467,0.2201132201132201,2
Lies,johnny yukon,0.7368421052631579,0.769,0.8014741025834529,0.0489096573208722,0.2389558232931727,0.0,0.1142284569138276,0.6326942482341069,0.633596742609755,0.1785714285714285,5
Music Of The Mind,envine,0.3704453441295546,0.871,0.7919653862601564,0.0854620976116303,0.0936746987951807,0.579,0.069438877755511,0.1917255297679111,0.6121710620449445,0.25,2
Phoenix in Flight,converge,0.2135627530364372,0.813,0.7897265615173698,0.0583592938733125,1.2550200803212852e-05,0.889,0.3306613226452906,0.1120080726538849,0.4864500251417545,0.25,8
